frame,id,class,x,y,width,height
11,1,person,1717.161865234375,918.73193359375,433.692626953125,1033.98828125
11,2,person,1323.29541015625,1156.97412109375,559.489501953125,1184.59765625
11,3,person,2235.792236328125,981.8548583984375,582.8419189453125,1112.400390625
12,1,person,1723.800537109375,933.5804443359375,443.2266845703125,1065.093017578125
12,2,person,1323.767578125,1159.377197265625,553.0838623046875,1184.2911376953125
12,3,person,2236.3681640625,990.3601684570312,583.0390625,1124.6358642578125
13,1,person,1729.3492431640625,942.068603515625,445.696044921875,1080.539306640625
13,2,person,1323.8936767578125,1160.092041015625,547.93017578125,1185.644775390625
13,3,person,2236.162353515625,991.9660034179688,579.0032958984375,1128.6895751953125
14,1,person,1736.96875,952.9520874023438,449.7679443359375,1100.8507080078125
14,2,person,1324.01123046875,1160.893310546875,541.726806640625,1183.322509765625
14,3,person,2235.58056640625,987.5177001953125,567.800048828125,1117.751708984375
15,1,person,1739.3997802734375,956.1613159179688,446.52294921875,1103.4300537109375
15,2,person,1322.6673583984375,1157.873046875,533.603759765625,1176.226806640625
15,3,person,2234.29541015625,983.7955932617188,557.0738525390625,1107.5697021484375
16,1,person,1741.9334716796875,955.40625,441.835205078125,1102.631103515625
16,2,person,1321.0528564453125,1155.7564697265625,525.356689453125,1166.646240234375
16,3,person,2232.201904296875,981.3295288085938,546.9044189453125,1098.0020751953125
17,1,person,1745.11083984375,953.4026489257812,436.4267578125,1097.0364990234375
17,2,person,1318.64453125,1154.636962890625,518.881591796875,1157.75830078125
17,3,person,2230.724609375,978.74755859375,538.6859130859375,1092.21533203125
18,1,person,1749.864990234375,950.6720581054688,431.91259765625,1093.0118408203125
18,2,person,1318.566650390625,1154.061767578125,512.9163818359375,1145.882568359375
18,3,person,2232.1103515625,977.2493286132812,528.8585205078125,1083.8175048828125
19,1,person,1752.981689453125,948.0819091796875,423.377685546875,1074.5
19,2,person,1318.3541259765625,1152.4276123046875,508.9267578125,1137.17333984375
19,3,person,2234.391357421875,977.847412109375,519.21044921875,1075.46533203125
20,1,person,1753.9521484375,942.9652709960938,417.5982666015625,1061.2159423828125
20,2,person,1316.4677734375,1150.135009765625,505.6361083984375,1129.1517333984375
20,3,person,2232.68359375,974.5693359375,509.369384765625,1066.374267578125
21,1,person,1757.0498046875,939.891845703125,415.4405517578125,1055.0
21,2,person,1315.451171875,1147.0311279296875,503.6986083984375,1120.7021484375
21,3,person,2231.412841796875,969.9149169921875,499.5364990234375,1055.7333984375
22,1,person,1759.86376953125,935.189453125,412.4053955078125,1045.996826171875
22,2,person,1316.292236328125,1141.8271484375,503.9891357421875,1115.64501953125
22,3,person,2230.416748046875,962.4783935546875,488.63818359375,1040.128662109375
23,1,person,1762.951904296875,927.1998291015625,408.1783447265625,1030.390869140625
23,2,person,1320.871826171875,1137.0863037109375,504.2379150390625,1108.035400390625
23,3,person,2231.2744140625,954.5454711914062,477.996337890625,1022.4813232421875
24,1,person,1764.8330078125,923.5400390625,405.6842041015625,1019.7150268554688
24,2,person,1320.4912109375,1130.2662353515625,502.4569091796875,1096.43896484375
24,3,person,2232.738525390625,948.3758544921875,471.7547607421875,1013.17529296875
25,1,person,1766.5360107421875,916.9202880859375,403.36376953125,1009.6820678710938
25,2,person,1316.04443359375,1121.0096435546875,499.4278564453125,1081.363037109375
25,3,person,2236.888671875,941.5232543945312,465.3902587890625,999.6986083984375
26,1,person,1767.448486328125,912.5215454101562,404.042236328125,1007.4403076171875
26,2,person,1312.164306640625,1112.933837890625,498.041015625,1070.06298828125
26,3,person,2240.73681640625,936.0653686523438,463.1732177734375,993.1253662109375
27,1,person,1768.12744140625,901.467041015625,400.4293212890625,992.5902709960938
27,2,person,1305.19091796875,1106.5380859375,495.10791015625,1057.8333740234375
27,3,person,2247.121826171875,927.599853515625,462.2017822265625,984.582763671875
28,1,person,1769.31005859375,895.466796875,399.3487548828125,985.4672241210938
28,2,person,1304.7769775390625,1098.854736328125,493.1513671875,1044.8681640625
28,3,person,2250.73779296875,921.9075927734375,462.705322265625,978.246337890625
29,1,person,1773.44970703125,895.8571166992188,401.49560546875,987.1138916015625
29,2,person,1306.331298828125,1090.8443603515625,491.8448486328125,1030.49755859375
29,3,person,2253.7421875,917.5330810546875,462.68017578125,971.303466796875
30,1,person,1775.90283203125,897.3931884765625,403.42919921875,988.0807495117188
30,2,person,1307.702880859375,1083.2825927734375,491.32080078125,1016.6527709960938
30,3,person,2253.87890625,905.6566162109375,453.6468505859375,947.0444946289062
31,1,person,1776.1927490234375,906.936279296875,406.95361328125,995.94970703125
31,2,person,1303.9713134765625,1078.339599609375,491.822265625,1006.3740234375
31,3,person,2258.11767578125,904.4281616210938,453.12744140625,940.2269287109375
32,1,person,1777.176513671875,921.7378540039062,414.98974609375,1016.0977783203125
32,2,person,1304.8638916015625,1080.7572021484375,497.680419921875,1007.45751953125
32,3,person,2263.54638671875,915.071044921875,461.791259765625,954.138427734375
33,1,person,1776.256103515625,949.7806396484375,430.6529541015625,1059.624267578125
33,2,person,1304.337890625,1094.034423828125,509.0562744140625,1023.8270263671875
33,3,person,2267.4052734375,917.3068237304688,463.300048828125,952.5303955078125
34,1,person,1776.322265625,967.2688598632812,439.6656494140625,1088.0531005859375
34,2,person,1306.090087890625,1116.200439453125,523.7318115234375,1048.0146484375
34,3,person,2267.31103515625,935.8565673828125,476.01416015625,983.01220703125
35,1,person,1780.6943359375,989.1754150390625,452.5233154296875,1130.9990234375
35,2,person,1311.6072998046875,1140.6839599609375,543.799560546875,1083.950927734375
35,3,person,2272.96142578125,958.5709228515625,488.8316650390625,1015.779296875
36,1,person,1780.9329833984375,1005.7191162109375,460.314453125,1163.156982421875
36,2,person,1314.466552734375,1165.8660888671875,564.6668701171875,1125.009765625
36,3,person,2279.187744140625,972.80859375,496.1524658203125,1036.83056640625
37,1,person,1783.4158935546875,1019.7672119140625,461.922119140625,1177.24609375
37,2,person,1318.268798828125,1189.06494140625,582.860595703125,1163.6396484375
37,3,person,2283.02099609375,975.9417114257812,490.960205078125,1030.7366943359375
38,1,person,1786.7552490234375,1026.906494140625,457.12353515625,1173.2705078125
38,2,person,1321.53125,1207.541259765625,593.7015380859375,1189.462890625
38,3,person,2283.87646484375,981.4296875,486.8057861328125,1026.8271484375
39,1,person,1785.642822265625,1036.8226318359375,455.127685546875,1177.088134765625
39,2,person,1323.568359375,1217.93701171875,595.6297607421875,1197.34619140625
39,3,person,2288.451171875,985.7471313476562,483.8553466796875,1025.2593994140625
40,1,person,1782.616943359375,1042.6722412109375,452.743896484375,1177.61474609375
40,2,person,1325.078125,1227.25,594.753173828125,1199.587158203125
40,3,person,2292.865234375,994.12158203125,481.367919921875,1027.594482421875
41,1,person,1778.7882080078125,1050.39208984375,453.9501953125,1187.284423828125
41,2,person,1327.142822265625,1236.9000244140625,593.490478515625,1201.605224609375
41,3,person,2296.603759765625,997.4273071289062,476.87060546875,1025.6043701171875
42,1,person,1776.531005859375,1059.705810546875,451.56201171875,1185.6661376953125
42,2,person,1328.004150390625,1250.1583251953125,596.7481689453125,1215.152587890625
42,3,person,2304.284423828125,1008.359375,481.376953125,1043.615966796875
43,1,person,1775.579833984375,1063.03125,447.5679931640625,1180.2666015625
43,2,person,1330.24951171875,1260.0020751953125,595.9930419921875,1221.662353515625
43,3,person,2308.746337890625,1014.5648803710938,481.85498046875,1051.5235595703125
44,1,person,1773.175048828125,1065.3546142578125,441.9102783203125,1169.925048828125
44,2,person,1329.65478515625,1266.9176025390625,590.9576416015625,1218.515380859375
44,3,person,2310.299560546875,1019.8864135742188,480.46923828125,1056.2266845703125
45,1,person,1771.65234375,1068.799072265625,437.2706298828125,1161.0294189453125
45,2,person,1328.5238037109375,1270.4208984375,584.709716796875,1212.072265625
45,3,person,2320.753662109375,1020.9600219726562,480.88623046875,1059.6856689453125
46,1,person,1768.72021484375,1069.6783447265625,432.7987060546875,1149.958984375
46,2,person,1329.2830810546875,1267.708740234375,577.771240234375,1204.4676513671875
46,3,person,2338.92626953125,1021.0489501953125,484.934326171875,1063.0380859375
47,1,person,1765.165283203125,1062.7960205078125,424.4942626953125,1126.0379638671875
47,2,person,1331.105712890625,1263.74560546875,569.9857177734375,1194.5426025390625
47,3,person,2352.38623046875,1017.1898803710938,488.3994140625,1061.1925048828125
48,1,person,1760.535400390625,1058.069091796875,420.4202880859375,1112.9873046875
48,2,person,1332.4075927734375,1256.4278564453125,559.610107421875,1178.9833984375
48,3,person,2355.408935546875,1013.283935546875,489.8046875,1057.323974609375
49,1,person,1756.8828125,1056.497802734375,417.9722900390625,1103.9056396484375
49,2,person,1333.16845703125,1249.072998046875,549.7933349609375,1163.6448974609375
49,3,person,2356.6748046875,1011.3562622070312,491.188720703125,1054.5052490234375
50,1,person,1753.91552734375,1052.6470947265625,416.809814453125,1097.165771484375
50,2,person,1335.193359375,1243.2078857421875,540.8662109375,1149.18310546875
50,3,person,2358.836669921875,1006.9360961914062,489.47265625,1043.9444580078125
51,1,person,1751.472412109375,1048.29833984375,415.66796875,1092.170654296875
51,2,person,1335.56640625,1237.560791015625,531.8594970703125,1133.33642578125
51,3,person,2359.525390625,1001.6139526367188,487.6533203125,1034.4688720703125
52,1,person,1750.411376953125,1043.6798095703125,413.8387451171875,1085.716552734375
52,2,person,1337.212890625,1233.2412109375,525.1175537109375,1121.1678466796875
52,3,person,2362.459228515625,996.6510009765625,487.5302734375,1026.399169921875
53,1,person,1750.8798828125,1035.45068359375,408.9984130859375,1070.0882568359375
53,2,person,1339.2637939453125,1228.3770751953125,517.814697265625,1104.63134765625
53,3,person,2362.73876953125,992.4962158203125,486.177001953125,1017.1321411132812
54,1,person,1749.833740234375,1028.6878662109375,406.7054443359375,1061.060302734375
54,2,person,1340.28515625,1225.104248046875,511.9149169921875,1089.7869873046875
54,3,person,2365.328125,989.1134643554688,487.606689453125,1012.2857666015625
55,1,person,1750.3466796875,1017.1071166992188,400.318359375,1039.1385498046875
55,2,person,1348.63037109375,1225.647216796875,511.565673828125,1081.539306640625
55,3,person,2367.778076171875,984.9060668945312,487.55517578125,1004.3599853515625
56,1,person,1751.67822265625,1011.6956787109375,398.6221923828125,1029.302490234375
56,2,person,1355.98486328125,1223.45068359375,511.8231201171875,1071.7591552734375
56,3,person,2371.131591796875,978.3917236328125,486.33349609375,991.667724609375
57,1,person,1754.636962890625,1006.672607421875,397.7320556640625,1018.8173828125
57,2,person,1357.356201171875,1220.7022705078125,510.7777099609375,1060.27490234375
57,3,person,2374.56298828125,972.8086547851562,487.135498046875,982.9490966796875
58,1,person,1759.5069580078125,997.877197265625,394.50830078125,1000.4193725585938
58,2,person,1361.18701171875,1221.65185546875,512.57958984375,1053.831298828125
58,3,person,2378.391845703125,975.2183227539062,494.16357421875,987.6500244140625
59,1,person,1763.8194580078125,993.438232421875,395.325927734375,990.0490112304688
59,2,person,1364.422607421875,1221.8309326171875,514.1431884765625,1045.539794921875
59,3,person,2382.130859375,983.7843627929688,508.5791015625,1010.1676025390625
60,1,person,1767.60693359375,996.96875,401.3226318359375,991.689697265625
60,2,person,1368.628662109375,1222.5101318359375,515.7476806640625,1035.088134765625
60,3,person,2393.42041015625,995.2468872070312,523.65478515625,1030.7833251953125
61,1,person,1769.9034423828125,1003.1988525390625,408.4169921875,997.5634765625
61,2,person,1370.7349853515625,1223.4091796875,515.339111328125,1021.177978515625
61,3,person,2386.01953125,1010.0527954101562,532.70361328125,1048.6524658203125
62,1,person,1773.04150390625,1008.4712524414062,413.6380615234375,1000.1827392578125
62,2,person,1374.267578125,1232.8369140625,522.1129150390625,1022.168212890625
62,3,person,2384.37060546875,1020.1248779296875,543.429931640625,1070.859375
63,1,person,1775.1826171875,1017.8435668945312,422.3363037109375,1014.1998291015625
63,2,person,1378.469970703125,1256.0718994140625,540.197265625,1048.67822265625
63,3,person,2390.20947265625,1050.2244873046875,556.467529296875,1097.029052734375
64,1,person,1781.53173828125,1024.2801513671875,428.0799560546875,1019.991455078125
64,2,person,1379.736083984375,1284.6424560546875,563.0145263671875,1088.1982421875
64,3,person,2411.61572265625,1070.4564208984375,572.53662109375,1120.812255859375
65,1,person,1806.697509765625,1055.399169921875,467.3507080078125,1099.4658203125
65,2,person,1382.4000244140625,1312.557861328125,584.3876953125,1126.838134765625
65,3,person,2419.87158203125,1085.2218017578125,586.4091796875,1138.20947265625
66,1,person,1822.3768310546875,1074.4896240234375,488.089599609375,1132.785888671875
66,2,person,1386.045166015625,1344.4051513671875,606.8199462890625,1171.02978515625
66,3,person,2424.044921875,1098.177001953125,593.065185546875,1144.25634765625
67,1,person,1830.921630859375,1090.34423828125,504.2010498046875,1156.8984375
67,2,person,1395.054443359375,1382.4881591796875,633.2960205078125,1224.188720703125
67,3,person,2407.089599609375,1103.841064453125,587.20703125,1137.9083251953125
68,1,person,1837.5614013671875,1102.4786376953125,512.931396484375,1167.01708984375
68,2,person,1405.48095703125,1408.2008056640625,646.4293212890625,1248.49609375
68,3,person,2410.020751953125,1118.6387939453125,585.15087890625,1135.933837890625
69,1,person,1841.177490234375,1111.6898193359375,518.6544189453125,1171.9501953125
69,2,person,1412.410400390625,1430.107177734375,653.5902099609375,1261.4932861328125
69,3,person,2411.69189453125,1130.764892578125,580.21240234375,1127.630859375
70,1,person,1845.014892578125,1121.7431640625,523.3807373046875,1176.9130859375
70,2,person,1413.8447265625,1444.779296875,657.1934814453125,1269.341796875
70,3,person,2412.345947265625,1139.032470703125,584.564453125,1139.75634765625
71,1,person,1846.624267578125,1137.28076171875,530.9095458984375,1192.898681640625
71,2,person,1409.0595703125,1450.763671875,651.2850341796875,1257.16943359375
71,3,person,2410.357421875,1151.355712890625,583.041748046875,1144.431396484375
72,1,person,1844.247802734375,1144.2755126953125,533.4451904296875,1197.32861328125
72,2,person,1403.39111328125,1464.3277587890625,646.644775390625,1249.870361328125
72,3,person,2414.796875,1159.36767578125,578.72265625,1140.0799560546875
73,1,person,1848.404541015625,1153.6888427734375,533.8804931640625,1200.9951171875
73,2,person,1398.9808349609375,1479.12060546875,645.378173828125,1253.2021484375
73,3,person,2420.364990234375,1165.320068359375,570.06787109375,1128.663330078125
74,1,person,1849.9068603515625,1157.724609375,531.012451171875,1197.8746337890625
74,2,person,1399.375244140625,1485.6466064453125,640.5064697265625,1248.439697265625
74,3,person,2421.74853515625,1169.754638671875,558.455322265625,1110.830078125
75,1,person,1851.0509033203125,1158.0616455078125,525.174560546875,1189.307861328125
75,2,person,1399.7510986328125,1492.9852294921875,633.7734375,1239.369873046875
75,3,person,2423.43212890625,1174.4559326171875,546.640625,1090.345947265625
76,1,person,1856.8924560546875,1163.219482421875,514.537353515625,1172.621337890625
76,2,person,1398.8076171875,1497.9407958984375,624.4566650390625,1224.425537109375
76,3,person,2423.478515625,1174.52978515625,539.268310546875,1079.883544921875
77,1,person,1854.4881591796875,1153.907958984375,503.161865234375,1160.4654541015625
77,2,person,1397.2724609375,1501.62939453125,616.2528076171875,1210.90185546875
77,3,person,2423.45263671875,1173.217529296875,531.345947265625,1067.5985107421875
78,1,person,1854.5703125,1146.278564453125,493.4122314453125,1151.6319580078125
78,2,person,1398.303466796875,1502.5050048828125,608.8095703125,1197.814208984375
78,3,person,2426.133056640625,1173.469970703125,522.865234375,1051.59912109375
79,1,person,1857.3125,1140.7445068359375,484.6007080078125,1143.328857421875
79,2,person,1398.075927734375,1499.581298828125,599.6766357421875,1180.7254638671875
79,3,person,2426.92724609375,1166.4332275390625,514.954345703125,1036.591552734375
80,1,person,1863.5042724609375,1142.5257568359375,475.983154296875,1129.833984375
80,2,person,1397.43408203125,1496.9732666015625,594.386474609375,1171.820556640625
80,3,person,2427.0029296875,1156.206787109375,505.361572265625,1016.5345458984375
81,1,person,1869.607421875,1139.1507568359375,471.5389404296875,1123.970458984375
81,2,person,1393.843017578125,1490.5966796875,584.218505859375,1154.18017578125
81,3,person,2430.4267578125,1149.2474365234375,500.85205078125,1003.8012084960938
82,1,person,1876.2972412109375,1134.341064453125,466.615966796875,1114.3726806640625
82,2,person,1389.9599609375,1485.206298828125,575.3057861328125,1137.7293701171875
82,3,person,2432.21044921875,1141.9632568359375,494.931884765625,987.9331665039062
83,1,person,1883.2674560546875,1129.1607666015625,461.991455078125,1102.214599609375
83,2,person,1388.984130859375,1478.0491943359375,565.1553955078125,1117.348388671875
83,3,person,2436.71337890625,1135.07080078125,492.79052734375,979.2886962890625
84,1,person,1888.07421875,1122.47119140625,457.845703125,1088.98681640625
84,2,person,1390.208984375,1474.9560546875,559.420166015625,1102.6416015625
84,3,person,2439.7734375,1129.502197265625,490.002197265625,968.7084350585938
85,1,person,1892.564697265625,1113.890869140625,452.59228515625,1072.93505859375
85,2,person,1399.4071044921875,1473.365234375,557.689208984375,1090.86962890625
85,3,person,2440.780029296875,1124.3876953125,486.26904296875,957.6578979492188
86,1,person,1899.190673828125,1107.255859375,448.7095947265625,1057.3614501953125
86,2,person,1400.2242431640625,1473.156494140625,554.302978515625,1078.134521484375
86,3,person,2446.725830078125,1109.516845703125,473.353515625,925.8907470703125
87,1,person,1910.9813232421875,1102.9755859375,447.663818359375,1045.8114013671875
87,2,person,1397.071533203125,1473.521728515625,549.626708984375,1063.0560302734375
87,3,person,2448.428955078125,1112.17626953125,476.1396484375,928.3546142578125
88,1,person,1914.290771484375,1093.5894775390625,441.7940673828125,1026.2939453125
88,2,person,1396.0283203125,1472.263916015625,545.5499267578125,1048.837646484375
88,3,person,2452.390869140625,1120.1787109375,482.0732421875,939.2265625
89,1,person,1918.646240234375,1089.616943359375,437.1717529296875,1008.536865234375
89,2,person,1400.6920166015625,1471.0838623046875,538.39599609375,1029.1513671875
89,3,person,2458.402587890625,1134.024658203125,490.2578125,956.7099609375
90,1,person,1924.3634033203125,1099.72265625,444.091064453125,1016.7974853515625
90,2,person,1403.2896728515625,1467.1002197265625,533.413818359375,1010.9666137695312
90,3,person,2462.985595703125,1157.0625,503.0517578125,988.3134765625
91,1,person,1932.126708984375,1114.48974609375,456.0673828125,1037.9461669921875
91,2,person,1404.0009765625,1465.0089111328125,529.2877197265625,994.0800170898438
91,3,person,2464.908203125,1172.786376953125,509.5859375,1008.85595703125
92,1,person,1937.33203125,1141.9969482421875,476.0205078125,1083.05859375
92,2,person,1405.86669921875,1471.021484375,529.2747802734375,985.06103515625
92,3,person,2469.500732421875,1188.4173583984375,515.5302734375,1030.027099609375
93,1,person,1942.490478515625,1171.9466552734375,494.2349853515625,1129.47265625
93,2,person,1406.575927734375,1493.647216796875,544.2030029296875,1007.352783203125
93,3,person,2474.53564453125,1199.74169921875,518.650634765625,1045.5555419921875
94,1,person,1948.9132080078125,1203.695556640625,513.365478515625,1180.23193359375
94,2,person,1407.6044921875,1519.2666015625,564.0323486328125,1042.55615234375
94,3,person,2483.199951171875,1213.324951171875,519.97802734375,1055.547607421875
95,1,person,1950.273193359375,1229.1632080078125,525.6676025390625,1218.656005859375
95,2,person,1412.0220947265625,1547.9208984375,582.159423828125,1077.7576904296875
95,3,person,2490.213134765625,1215.7369384765625,518.98193359375,1061.497314453125
96,1,person,1952.7900390625,1249.4642333984375,530.2030029296875,1240.9990234375
96,2,person,1419.696533203125,1572.3857421875,592.6900634765625,1096.9169921875
96,3,person,2497.908447265625,1224.7432861328125,516.56005859375,1066.156005859375
97,1,person,1955.3304443359375,1267.90478515625,529.072509765625,1248.919189453125
97,2,person,1427.8822021484375,1585.605224609375,588.81201171875,1088.2801513671875
97,3,person,2505.93359375,1239.7362060546875,518.71533203125,1080.759033203125
98,1,person,1957.94189453125,1285.174072265625,528.5377197265625,1258.89501953125
98,2,person,1430.2967529296875,1591.193359375,586.0107421875,1079.9510498046875
98,3,person,2510.365478515625,1256.63525390625,523.119140625,1101.2486572265625
99,1,person,1959.87060546875,1298.2086181640625,525.0767822265625,1261.84130859375
99,2,person,1432.937744140625,1598.67138671875,582.751708984375,1071.2662353515625
99,3,person,2516.6962890625,1272.176513671875,525.29248046875,1114.779052734375
100,1,person,1964.1083984375,1314.427978515625,522.38818359375,1263.7838134765625
100,2,person,1438.615966796875,1607.7646484375,577.3292236328125,1058.10009765625
100,3,person,2524.719970703125,1284.96240234375,524.5830078125,1118.1480712890625
101,1,person,1967.048095703125,1333.751708984375,523.0794677734375,1273.0169677734375
101,2,person,1441.698974609375,1616.623046875,572.4822998046875,1046.1160888671875
101,3,person,2531.572265625,1293.22314453125,522.478515625,1114.7430419921875
102,1,person,1969.5491943359375,1345.6187744140625,524.478271484375,1282.7861328125
102,2,person,1444.484619140625,1623.552001953125,568.6942138671875,1035.49560546875
102,3,person,2532.76220703125,1293.622314453125,510.916259765625,1083.729248046875
103,1,person,1973.025634765625,1362.048095703125,522.5650634765625,1284.280029296875
103,2,person,1448.01318359375,1629.936279296875,564.6861572265625,1025.1390380859375
103,3,person,2539.144287109375,1294.893310546875,505.49365234375,1063.9415283203125
104,1,person,1974.019775390625,1375.245849609375,518.9937744140625,1278.802734375
104,2,person,1449.534423828125,1636.41796875,559.613525390625,1011.3096923828125
104,3,person,2544.843994140625,1295.7940673828125,502.2158203125,1047.39892578125
105,1,person,1974.3416748046875,1382.5450439453125,512.096435546875,1266.232421875
105,2,person,1444.8702392578125,1647.324951171875,554.89990234375,996.7952880859375
105,3,person,2554.7099609375,1300.2769775390625,508.224853515625,1052.877685546875
106,1,person,1976.490966796875,1386.9290771484375,506.3089599609375,1254.674072265625
106,2,person,1444.25927734375,1653.046142578125,552.245849609375,987.55908203125
106,3,person,2563.22021484375,1299.65625,501.949951171875,1026.62109375
107,1,person,1978.342529296875,1388.63623046875,498.9039306640625,1237.484619140625
107,2,person,1446.94580078125,1657.9173583984375,548.82421875,976.946533203125
107,3,person,2574.6796875,1299.593994140625,500.86083984375,1010.0616455078125
108,1,person,1980.7801513671875,1391.611328125,490.597900390625,1214.7830810546875
108,2,person,1452.3681640625,1663.457763671875,544.6488037109375,965.06201171875
108,3,person,2587.420654296875,1299.240966796875,499.52099609375,992.9315185546875
109,1,person,1982.0439453125,1391.857421875,484.61376953125,1195.8697509765625
109,2,person,1457.66796875,1669.346435546875,541.2274169921875,956.3597412109375
109,3,person,2596.7705078125,1298.805908203125,499.268310546875,979.7129516601562
110,1,person,1982.513427734375,1392.192626953125,481.0352783203125,1182.7969970703125
110,2,person,1470.919677734375,1672.377685546875,541.2296142578125,952.1234130859375
110,3,person,2610.027099609375,1297.5751953125,501.3134765625,969.611083984375
111,1,person,1983.844482421875,1389.471923828125,476.31982421875,1165.82666015625
111,2,person,1478.91845703125,1674.799072265625,541.95849609375,949.4508056640625
111,3,person,2619.5625,1295.70654296875,500.3173828125,954.0066528320312
112,1,person,1984.3836669921875,1390.78955078125,471.778564453125,1146.9510498046875
112,2,person,1484.3125,1675.470947265625,544.8154296875,948.16357421875
112,3,person,2626.38720703125,1294.25927734375,499.85400390625,941.8145141601562
113,1,person,1984.2822265625,1391.8240966796875,468.4949951171875,1131.331787109375
113,2,person,1496.3756103515625,1681.840576171875,543.942626953125,936.5343017578125
113,3,person,2633.61865234375,1296.699951171875,501.696533203125,932.6182861328125
114,1,person,1986.7745361328125,1392.34326171875,465.442138671875,1117.137939453125
114,2,person,1505.698486328125,1685.669677734375,548.3245849609375,931.05517578125
114,3,person,2637.50390625,1305.4210205078125,508.345458984375,934.270263671875
115,1,person,1988.6746826171875,1390.8631591796875,462.276123046875,1101.206787109375
115,2,person,1515.76513671875,1689.4879150390625,553.9320068359375,926.081787109375
115,3,person,2639.51708984375,1325.5955810546875,524.91796875,958.1222534179688
116,1,person,1994.4273681640625,1389.84521484375,458.518310546875,1086.851318359375
116,2,person,1526.027099609375,1692.7969970703125,558.0037841796875,917.458251953125
116,3,person,2636.4169921875,1356.0009765625,548.542236328125,1002.5369873046875
117,1,person,1999.3536376953125,1391.544189453125,456.496826171875,1075.544189453125
117,2,person,1532.9583740234375,1699.781005859375,559.4365234375,903.7999267578125
117,3,person,2643.06201171875,1377.27978515625,572.634521484375,1045.3475341796875
118,1,person,2005.307861328125,1395.904296875,452.5531005859375,1061.1771240234375
118,2,person,1536.95068359375,1708.2698974609375,558.4552001953125,886.454345703125
118,3,person,2653.14990234375,1408.9561767578125,596.210693359375,1089.369140625
119,1,person,2008.021240234375,1396.150390625,445.3956298828125,1036.4207763671875
119,2,person,1536.080078125,1714.4573974609375,557.6429443359375,871.102294921875
119,3,person,2660.459228515625,1436.8712158203125,613.25048828125,1125.255615234375
120,1,person,2012.981689453125,1398.150390625,442.1328125,1020.9317626953125
120,2,person,1545.964111328125,1722.21728515625,560.227294921875,858.1627197265625
120,3,person,2665.76611328125,1469.41943359375,633.351318359375,1171.3587646484375
121,1,person,2024.193603515625,1419.3408203125,450.7481689453125,1036.2666015625
121,2,person,1556.94580078125,1731.5902099609375,562.04248046875,842.847412109375
121,3,person,2645.955810546875,1486.451904296875,632.4521484375,1192.4932861328125
122,1,person,2035.901123046875,1436.5369873046875,462.9716796875,1056.18701171875
122,2,person,1570.569580078125,1741.12744140625,562.4012451171875,824.087890625
122,3,person,2658.76318359375,1499.365234375,627.789794921875,1193.1668701171875
123,1,person,2047.414794921875,1461.8466796875,478.2816162109375,1082.520751953125
123,2,person,1575.521240234375,1747.792724609375,567.7342529296875,815.2733154296875
